167.71.199.68 - - [02/Feb/2025:14:25:59 +0000] "GET /website/wp-includes/wlwmanifest.xml HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36" "167.71.199.68"
1.47.131.21 - - [02/Feb/2025:14:26:38 +0000] "GET /favicon.ico HTTP/1.1" 200 25944 "https://pmcs.site/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:26:40 +0000] "GET /admin HTTP/1.1" 301 5 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:26:41 +0000] "GET /admin/ HTTP/1.1" 200 8406 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:26:43 +0000] "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:26:43 +0000] "GET /static/admin/css/dashboard.css HTTP/1.1" 404 3654 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:26:43 +0000] "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:26:43 +0000] "GET /static/admin/css/base.css HTTP/1.1" 404 3655 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:26:43 +0000] "GET /static/admin/css/responsive.css HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:26:45 +0000] "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 3650 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:26:47 +0000] "GET /static/admin/js/theme.js HTTP/1.1" 404 3657 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:19 +0000] "GET /admin/ HTTP/1.1" 200 8406 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:20 +0000] "GET /static/admin/css/responsive.css HTTP/1.1" 404 3655 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:20 +0000] "GET /static/admin/css/dashboard.css HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:20 +0000] "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:20 +0000] "GET /static/admin/css/base.css HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:20 +0000] "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:20 +0000] "GET /static/admin/js/theme.js HTTP/1.1" 404 3655 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:21 +0000] "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 3657 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:26 +0000] "GET /admin/ HTTP/1.1" 200 8406 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:27 +0000] "GET /static/admin/css/base.css HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:27 +0000] "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 3655 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:27 +0000] "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 3654 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:27 +0000] "GET /static/admin/css/dashboard.css HTTP/1.1" 404 3657 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:27 +0000] "GET /static/admin/css/responsive.css HTTP/1.1" 404 3657 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:27 +0000] "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:27:28 +0000] "GET /static/admin/js/theme.js HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:30 +0000] "GET /static/admin/css/base.css HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:30 +0000] "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 3655 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:30 +0000] "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:30 +0000] "GET /static/admin/css/responsive.css HTTP/1.1" 404 3655 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:30 +0000] "GET /static/admin/css/dashboard.css HTTP/1.1" 404 3654 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:40 +0000] "GET /admin/ HTTP/1.1" 200 8406 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:42 +0000] "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:42 +0000] "GET /static/admin/css/base.css HTTP/1.1" 404 3657 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:42 +0000] "GET /static/admin/css/dashboard.css HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:42 +0000] "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 3658 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:42 +0000] "GET /static/admin/css/responsive.css HTTP/1.1" 404 3655 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:43 +0000] "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 3656 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:44 +0000] "GET /_next/static/media/a34f9d1faa5f3315-s.p.woff2 HTTP/1.1" 200 48556 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:44 +0000] "GET /static/admin/js/theme.js HTTP/1.1" 404 3658 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
1.47.131.21 - - [02/Feb/2025:14:28:46 +0000] "GET /favicon.ico HTTP/1.1" 200 25944 "https://pmcs.site/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "1.47.131.21"
216.24.212.234 - - [02/Feb/2025:14:29:53 +0000] "GET /.env HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30" "-"
92.119.36.160 - - [02/Feb/2025:14:29:55 +0000] "POST / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30" "-"
216.24.212.213 - - [02/Feb/2025:14:29:55 +0000] "POST / HTTP/1.1" 301 169 "-" "python-requests/2.32.3" "-"
216.24.212.246 - - [02/Feb/2025:14:29:56 +0000] "GET /?%3Cplay%3Ewithme%3C/%3E HTTP/1.1" 301 169 "-" "python-requests/2.32.3" "-"
216.24.212.237 - - [02/Feb/2025:14:29:56 +0000] "POST / HTTP/1.1" 301 169 "-" "python-requests/2.32.3" "-"
2a06:98c0:3600::103 - - [02/Feb/2025:14:33:54 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.1" 404 3676 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
2a06:98c0:3600::103 - - [02/Feb/2025:14:34:17 +0000] "GET /wp-admin/setup-config.php HTTP/1.1" 404 3671 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
2a06:98c0:3600::103 - - [02/Feb/2025:14:35:08 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
2a06:98c0:3600::103 - - [02/Feb/2025:14:35:09 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.1" 404 3678 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "2a06:98c0:3600::103"
